NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
286,500,147,"(1343989.4999366403, 404088.5004733056)","['ASTEROID WAY', 'INDUSTRY ST']"
286,520,127,"(1343989.4999366403, 404088.5004733056)","['ASTEROID WAY', 'INDUSTRY ST']"
287,63,136,"(1343997.7499201447, 402385.5002703965)","['GRIMES AVE', 'MICHIGAN WAY']"
287,288,689,"(1343997.7499201447, 402385.5002703965)","['GRIMES AVE', 'MICHIGAN WAY']"
287,930,132,"(1343997.7499201447, 402385.5002703965)","['GRIMES AVE', 'MICHIGAN WAY']"
288,62,137,"(1344686.9998539686, 402391.74992981553)","['KNOX AVE', 'MICHIGAN WAY']"
288,287,689,"(1344686.9998539686, 402391.74992981553)","['KNOX AVE', 'MICHIGAN WAY']"
288,760,306,"(1344686.9998539686, 402391.74992981553)","['KNOX AVE', 'MICHIGAN WAY']"
288,1039,132,"(1344686.9998539686, 402391.74992981553)","['KNOX AVE', 'MICHIGAN WAY']"
289,36,212,"(1345236.2500678003, 403333.7500143051)","['ARLINGTON AVE', 'LILLIAN ST']"
289,290,137,"(1345236.2500678003, 403333.7500143051)","['ARLINGTON AVE', 'LILLIAN ST']"
289,841,561,"(1345236.2500678003, 403333.7500143051)","['ARLINGTON AVE', 'LILLIAN ST']"
290,289,137,"(1345335.2498698086, 403237.7498782277)","['ARLINGTON AVE', 'CEDARHURST ST']"
290,983,72,"(1345335.2498698086, 403237.7498782277)","['ARLINGTON AVE', 'CEDARHURST ST']"
290,1011,52,"(1345335.2498698086, 403237.7498782277)","['ARLINGTON AVE', 'CEDARHURST ST']"
291,201,138,"(1344684.4998589754, 406924.5003787279)","['S 8TH ST', 'E CARSON ST']"
291,292,339,"(1344684.4998589754, 406924.5003787279)","['S 8TH ST', 'E CARSON ST']"
291,313,337,"(1344684.4998589754, 406924.5003787279)","['S 8TH ST', 'E CARSON ST']"
292,200,139,"(1344345.2498812973, 406922.2500551492)","['S 7TH ST', 'E CARSON ST']"
292,291,339,"(1344345.2498812973, 406922.2500551492)","['S 7TH ST', 'E CARSON ST']"
292,293,376,"(1344345.2498812973, 406922.2500551492)","['S 7TH ST', 'E CARSON ST']"
293,138,140,"(1343968.4999786317, 406918.5000626445)","['S 6TH ST', 'E CARSON ST']"
293,292,376,"(1343968.4999786317, 406918.5000626445)","['S 6TH ST', 'E CARSON ST']"
293,472,418,"(1343968.4999786317, 406918.5000626445)","['S 6TH ST', 'E CARSON ST']"
294,121,166,"(1346794.7499035597, 406837.49989655614)","['ROLAND ST', 'S 15TH ST']"
294,308,94,"(1346794.7499035597, 406837.49989655614)","['ROLAND ST', 'S 15TH ST']"
294,317,338,"(1346794.7499035597, 406837.49989655614)","['ROLAND ST', 'S 15TH ST']"
295,196,177,"(1347183.5001102984, 406929.50004065037)","['S 17TH ST', 'E CARSON ST']"
295,296,113,"(1347183.5001102984, 406929.50004065037)","['S 17TH ST', 'E CARSON ST']"
295,306,414,"(1347183.5001102984, 406929.50004065037)","['S 17TH ST', 'E CARSON ST']"
295,473,185,"(1347183.5001102984, 406929.50004065037)","['S 17TH ST', 'E CARSON ST']"
296,121,210,"(1347171.0001353025, 406817.000265643)","['ROLAND ST', 'S 17TH ST']"
296,160,53,"(1347171.0001353025, 406817.000265643)","['ROLAND ST', 'S 17TH ST']"
296,295,113,"(1347171.0001353025, 406817.000265643)","['ROLAND ST', 'S 17TH ST']"
297,152,120,"(1346270.2499683052, 406930.75036622584)","['S 13TH ST', 'E CARSON ST']"
297,310,305,"(1346270.2499683052, 406930.75036622584)","['S 13TH ST', 'E CARSON ST']"
297,337,243,"(1346270.2499683052, 406930.75036622584)","['S 13TH ST', 'E CARSON ST']"
297,476,329,"(1346270.2499683052, 406930.75036622584)","['S 13TH ST', 'E CARSON ST']"
298,119,170,"(1349241.4999313056, 406723.75045214593)","['S 22ND ST', 'E CARSON ST']"
298,129,174,"(1349241.4999313056, 406723.75045214593)","['S 22ND ST', 'E CARSON ST']"
298,312,454,"(1349241.4999313056, 406723.75045214593)","['S 22ND ST', 'E CARSON ST']"
298,1355,287,"(1349241.4999313056, 406723.75045214593)","['S 22ND ST', 'E CARSON ST']"
299,300,433,"(1347263.4999503046, 400027.2503937334)","['MCMANUS ST', 'OTTILLIA ST']"
299,1203,245,"(1347263.4999503046, 400027.2503937334)","['MCMANUS ST', 'OTTILLIA ST']"
299,1332,129,"(1347263.4999503046, 400027.2503937334)","['MCMANUS ST', 'OTTILLIA ST']"
300,299,433,"(1347696.7500680536, 400035.7500486374)","['MCMANUS ST', 'RECTENWALD ST']"
300,1306,113,"(1347696.7500680536, 400035.7500486374)","['MCMANUS ST', 'RECTENWALD ST']"
301,89,133,"(1348343.000087887, 404942.0000786483)","['S 18TH ST', 'GREGORY ST']"
301,188,403,"(1348343.000087887, 404942.0000786483)","['S 18TH ST', 'GREGORY ST']"
301,778,801,"(1348343.000087887, 404942.0000786483)","['S 18TH ST', 'GREGORY ST']"
302,303,260,"(1339693.2499989718, 406639.49996447563)","['SOUTHERN AVE', 'COWAN ST']"
302,402,220,"(1339693.2499989718, 406639.49996447563)","['SOUTHERN AVE', 'COWAN ST']"
302,403,178,"(1339693.2499989718, 406639.49996447563)","['SOUTHERN AVE', 'COWAN ST']"
302,430,190,"(1339693.2499989718, 406639.49996447563)","['SOUTHERN AVE', 'COWAN ST']"
303,302,260,"(1339665.5860123038, 406380.5444456488)","['SOUTHERN AVE', 'BORDER']"
303,304,60,"(1339665.5860123038, 406380.5444456488)","['SOUTHERN AVE', 'BORDER']"
304,303,60,"(1339651.0000834763, 406321.5002723932)","['SOUTHERN AVE', 'GRAY ST']"
304,305,244,"(1339651.0000834763, 406321.5002723932)","['SOUTHERN AVE', 'GRAY ST']"
304,547,244,"(1339651.0000834763, 406321.5002723932)","['SOUTHERN AVE', 'GRAY ST']"
305,304,244,"(1339406.9999153018, 406320.4999463111)","['GRAY ST', 'NORTON ST']"
305,335,206,"(1339406.9999153018, 406320.4999463111)","['GRAY ST', 'NORTON ST']"
305,403,328,"(1339406.9999153018, 406320.4999463111)","['GRAY ST', 'NORTON ST']"
305,576,240,"(1339406.9999153018, 406320.4999463111)","['GRAY ST', 'NORTON ST']"
306,131,171,"(1347596.2499409765, 406891.250117138)","['S 18TH ST', 'E CARSON ST']"
306,197,171,"(1347596.2499409765, 406891.250117138)","['S 18TH ST', 'E CARSON ST']"
306,295,414,"(1347596.2499409765, 406891.250117138)","['S 18TH ST', 'E CARSON ST']"
306,307,398,"(1347596.2499409765, 406891.250117138)","['S 18TH ST', 'E CARSON ST']"
307,126,171,"(1347992.5001327246, 406849.0002016425)","['S 19TH ST', 'E CARSON ST']"
307,143,174,"(1347992.5001327246, 406849.0002016425)","['S 19TH ST', 'E CARSON ST']"
307,306,398,"(1347992.5001327246, 406849.0002016425)","['S 19TH ST', 'E CARSON ST']"
307,311,418,"(1347992.5001327246, 406849.0002016425)","['S 19TH ST', 'E CARSON ST']"
308,294,94,"(1346799.9998930544, 406932.00036372244)","['S 15TH ST', 'E CARSON ST']"
308,309,166,"(1346799.9998930544, 406932.00036372244)","['S 15TH ST', 'E CARSON ST']"
308,476,200,"(1346799.9998930544, 406932.00036372244)","['S 15TH ST', 'E CARSON ST']"
308,479,103,"(1346799.9998930544, 406932.00036372244)","['S 15TH ST', 'E CARSON ST']"
309,121,105,"(1346966.2498886436, 406933.0000336468)","['E CARSON ST', 'S 16TH ST']"
309,308,166,"(1346966.2498886436, 406933.0000336468)","['E CARSON ST', 'S 16TH ST']"
309,473,32,"(1346966.2498886436, 406933.0000336468)","['E CARSON ST', 'S 16TH ST']"
310,132,119,"(1345965.2499221414, 406929.2500411421)","['S 12TH ST', 'E CARSON ST']"
310,195,146,"(1345965.2499221414, 406929.2500411421)","['S 12TH ST', 'E CARSON ST']"
310,297,305,"(1345965.2499221414, 406929.2500411421)","['S 12TH ST', 'E CARSON ST']"
310,474,305,"(1345965.2499221414, 406929.2500411421)","['S 12TH ST', 'E CARSON ST']"
311,142,169,"(1348408.9999558926, 406808.49995456636)","['S 20TH ST', 'E CARSON ST']"
311,154,175,"(1348408.9999558926, 406808.49995456636)","['S 20TH ST', 'E CARSON ST']"
311,307,418,"(1348408.9999558926, 406808.49995456636)","['S 20TH ST', 'E CARSON ST']"
311,312,382,"(1348408.9999558926, 406808.49995456636)","['S 20TH ST', 'E CARSON ST']"
312,130,172,"(1348789.7498505563, 406769.0000335574)","['S 21ST ST', 'E CARSON ST']"
312,151,170,"(1348789.7498505563, 406769.0000335574)","['S 21ST ST', 'E CARSON ST']"
312,298,454,"(1348789.7498505563, 406769.0000335574)","['S 21ST ST', 'E CARSON ST']"
312,311,382,"(1348789.7498505563, 406769.0000335574)","['S 21ST ST', 'E CARSON ST']"
313,198,136,"(1345021.9998401403, 406925.5000486374)","['S 9TH ST', 'E CARSON ST']"
313,219,268,"(1345021.9998401403, 406925.5000486374)","['S 9TH ST', 'E CARSON ST']"
313,291,337,"(1345021.9998401403, 406925.5000486374)","['S 9TH ST', 'E CARSON ST']"
313,1360,344,"(1345021.9998401403, 406925.5000486374)","['S 9TH ST', 'E CARSON ST']"
314,315,168,"(1350243.9998947978, 406789.7499920577)","['S 24TH ST', 'WRIGHTS WAY']"
314,379,159,"(1350243.9998947978, 406789.7499920577)","['S 24TH ST', 'WRIGHTS WAY']"
314,392,542,"(1350243.9998947978, 406789.7499920577)","['S 24TH ST', 'WRIGHTS WAY']"
315,124,175,"(1350205.7499713004, 406625.99999147654)","['S 24TH ST', 'E CARSON ST']"
315,314,168,"(1350205.7499713004, 406625.99999147654)","['S 24TH ST', 'E CARSON ST']"
315,475,521,"(1350205.7499713004, 406625.99999147654)","['S 24TH ST', 'E CARSON ST']"
316,105,106,"(1341972.500033632, 406609.25002497435)","['BIGBEE ST', 'ETTA ST']"
316,235,373,"(1341972.500033632, 406609.25002497435)","['BIGBEE ST', 'ETTA ST']"
317,122,166,"(1346776.749939561, 406499.00024548173)","['S 15TH ST', 'SARAH ST']"
317,294,338,"(1346776.749939561, 406499.00024548173)","['S 15TH ST', 'SARAH ST']"
317,477,166,"(1346776.749939561, 406499.00024548173)","['S 15TH ST', 'SARAH ST']"
317,1417,616,"(1346776.749939561, 406499.00024548173)","['S 15TH ST', 'SARAH ST']"
318,279,159,"(1347530.0000734776, 406235.0004453957)","['JANE ST', 'S 18TH ST']"
318,281,415,"(1347530.0000734776, 406235.0004453957)","['JANE ST', 'S 18TH ST']"
318,319,396,"(1347530.0000734776, 406235.0004453957)","['JANE ST', 'S 18TH ST']"
318,421,163,"(1347530.0000734776, 406235.0004453957)","['JANE ST', 'S 18TH ST']"
319,164,418,"(1347924.749940142, 406194.74986973405)","['JANE ST', 'S 19TH ST']"
319,318,396,"(1347924.749940142, 406194.74986973405)","['JANE ST', 'S 19TH ST']"
319,320,160,"(1347924.749940142, 406194.74986973405)","['JANE ST', 'S 19TH ST']"
319,336,164,"(1347924.749940142, 406194.74986973405)","['JANE ST', 'S 19TH ST']"
320,271,164,"(1347907.9999736398, 406034.7498616427)","['HARCUM WAY', 'S 19TH ST']"
320,278,419,"(1347907.9999736398, 406034.7498616427)","['HARCUM WAY', 'S 19TH ST']"
320,279,396,"(1347907.9999736398, 406034.7498616427)","['HARCUM WAY', 'S 19TH ST']"
320,319,160,"(1347907.9999736398, 406034.7498616427)","['HARCUM WAY', 'S 19TH ST']"
321,146,444,"(1349618.0001625568, 406022.25021472573)","['JANE ST', 'S 23RD ST']"
321,159,164,"(1349618.0001625568, 406022.25021472573)","['JANE ST', 'S 23RD ST']"
321,228,432,"(1349618.0001625568, 406022.25021472573)","['JANE ST', 'S 23RD ST']"
321,272,161,"(1349618.0001625568, 406022.25021472573)","['JANE ST', 'S 23RD ST']"
322,258,382,"(1348308.250157386, 405829.0002731383)","['MARY ST', 'S 20TH ST']"
322,271,418,"(1348308.250157386, 405829.0002731383)","['MARY ST', 'S 20TH ST']"
322,278,164,"(1348308.250157386, 405829.0002731383)","['MARY ST', 'S 20TH ST']"
323,103,300,"(1340147.250075221, 403688.000290066)","['INDUSTRY ST', 'LAVERNE ST']"
323,877,513,"(1340147.250075221, 403688.000290066)","['INDUSTRY ST', 'LAVERNE ST']"
323,1367,136,"(1340147.250075221, 403688.000290066)","['INDUSTRY ST', 'LAVERNE ST']"
324,325,290,"(1347045.750057727, 407783.50030113757)","['S 16TH ST', 'MERRIMAN CT']"
324,356,228,"(1347045.750057727, 407783.50030113757)","['S 16TH ST', 'MERRIMAN CT']"
325,324,290,"(1347031.5000862181, 407493.49989689887)","['S 16TH ST', 'FRANKLIN CT']"
325,483,209,"(1347031.5000862181, 407493.49989689887)","['S 16TH ST', 'FRANKLIN CT']"
325,817,81,"(1347031.5000862181, 407493.49989689887)","['S 16TH ST', 'FRANKLIN CT']"
326,327,1013,"(1346677.5001380593, 405446.7503814697)","['PIUS ST', 'BORDER']"
326,1141,250,"(1346677.5001380593, 405446.7503814697)","['PIUS ST', 'BORDER']"
327,187,128,"(1347679.750102058, 405311.50032389164)","['PIUS ST', 'YARD WAY']"
327,326,1013,"(1347679.750102058, 405311.50032389164)","['PIUS ST', 'YARD WAY']"
327,816,311,"(1347679.750102058, 405311.50032389164)","['PIUS ST', 'YARD WAY']"
328,283,218,"(1339476.6844872236, 405179.06358090043)","['BOGGS AVE', 'EUTAW ST']"
328,329,1026,"(1339476.6844872236, 405179.06358090043)","['BOGGS AVE', 'EUTAW ST']"
328,557,197,"(1339476.6844872236, 405179.06358090043)","['BOGGS AVE', 'EUTAW ST']"
329,284,236,"(1340488.2500493824, 405004.50028172135)","['WESTWOOD ST', 'EUTAW ST']"
329,328,1026,"(1340488.2500493824, 405004.50028172135)","['WESTWOOD ST', 'EUTAW ST']"
329,634,197,"(1340488.2500493824, 405004.50028172135)","['WESTWOOD ST', 'EUTAW ST']"
330,49,1008,"(1341478.2500378937, 407727.5004131496)","['E SYCAMORE ST', 'BORDER']"
330,470,642,"(1341478.2500378937, 407727.5004131496)","['E SYCAMORE ST', 'BORDER']"
331,332,780,"(1340321.7500542998, 404484.25033797324)","['SOUTH BUSWAY', 'BORDER']"
332,102,261,"(1341083.8846848905, 404422.1303834766)","['HARWOOD ST', 'SOUTH BUSWAY']"
332,174,407,"(1341083.8846848905, 404422.1303834766)","['HARWOOD ST', 'SOUTH BUSWAY']"
332,331,780,"(1341083.8846848905, 404422.1303834766)","['HARWOOD ST', 'SOUTH BUSWAY']"
333,19,133,"(1342416.5001298934, 403227.5002268106)","['CEDARHURST ST', 'CURTIN AVE']"
333,212,138,"(1342416.5001298934, 403227.5002268106)","['CEDARHURST ST', 'CURTIN AVE']"
333,492,270,"(1342416.5001298934, 403227.5002268106)","['CEDARHURST ST', 'CURTIN AVE']"
333,914,327,"(1342416.5001298934, 403227.5002268106)","['CEDARHURST ST', 'CURTIN AVE']"
334,335,307,"(1339198.500004217, 406624.0003235638)","['DILWORTH ST', 'COWAN ST']"
334,403,317,"(1339198.500004217, 406624.0003235638)","['DILWORTH ST', 'COWAN ST']"
334,431,44,"(1339198.500004217, 406624.0003235638)","['DILWORTH ST', 'COWAN ST']"
335,305,206,"(1339200.6286088824, 406316.4536945671)","['GRAY ST', 'DILWORTH ST']"
335,334,307,"(1339200.6286088824, 406316.4536945671)","['GRAY ST', 'DILWORTH ST']"
335,548,61,"(1339200.6286088824, 406316.4536945671)","['GRAY ST', 'DILWORTH ST']"
336,127,158,"(1347941.7499061376, 406358.24987080693)","['S 19TH ST', 'LARKINS WAY']"
336,163,418,"(1347941.7499061376, 406358.24987080693)","['S 19TH ST', 'LARKINS WAY']"
336,319,164,"(1347941.7499061376, 406358.24987080693)","['S 19TH ST', 'LARKINS WAY']"
336,421,396,"(1347941.7499061376, 406358.24987080693)","['S 19TH ST', 'LARKINS WAY']"
337,194,238,"(1346268.2499722987, 407173.75020830333)","['BINGHAM ST', 'S 13TH ST']"
337,297,243,"(1346268.2499722987, 407173.75020830333)","['BINGHAM ST', 'S 13TH ST']"
337,338,338,"(1346268.2499722987, 407173.75020830333)","['BINGHAM ST', 'S 13TH ST']"
337,389,239,"(1346268.2499722987, 407173.75020830333)","['BINGHAM ST', 'S 13TH ST']"
338,337,338,"(1346606.2499524653, 407167.7498922199)","['BINGHAM ST', 'S 14TH ST']"
338,339,206,"(1346606.2499524653, 407167.7498922199)","['BINGHAM ST', 'S 14TH ST']"
338,407,247,"(1346606.2499524653, 407167.7498922199)","['BINGHAM ST', 'S 14TH ST']"
338,480,132,"(1346606.2499524653, 407167.7498922199)","['BINGHAM ST', 'S 14TH ST']"
339,338,206,"(1346811.7498695552, 407170.0002158135)","['BINGHAM ST', 'S 15TH ST']"
339,355,203,"(1346811.7498695552, 407170.0002158135)","['BINGHAM ST', 'S 15TH ST']"
339,408,246,"(1346811.7498695552, 407170.0002158135)","['BINGHAM ST', 'S 15TH ST']"
339,479,134,"(1346811.7498695552, 407170.0002158135)","['BINGHAM ST', 'S 15TH ST']"
340,341,174,"(1340412.4998728037, 407332.24989131093)","['WYOMING ST', 'BORDER']"
340,415,292,"(1340412.4998728037, 407332.24989131093)","['WYOMING ST', 'BORDER']"
341,340,174,"(1340415.2498673052, 407157.4999127239)","['WYOMING ST', 'VIRGINIA AVE', 'SOUTHERN AVE']"
341,342,154,"(1340415.2498673052, 407157.4999127239)","['WYOMING ST', 'VIRGINIA AVE', 'SOUTHERN AVE']"
341,426,249,"(1340415.2498673052, 407157.4999127239)","['WYOMING ST', 'VIRGINIA AVE', 'SOUTHERN AVE']"
341,427,101,"(1340415.2498673052, 407157.4999127239)","['WYOMING ST', 'VIRGINIA AVE', 'SOUTHERN AVE']"
342,341,154,"(1340284.000129804, 407237.7504083961)","['VIRGINIA AVE', 'THORPE WAY']"
342,371,480,"(1340284.000129804, 407237.7504083961)","['VIRGINIA AVE', 'THORPE WAY']"
342,461,166,"(1340284.000129804, 407237.7504083961)","['VIRGINIA AVE', 'THORPE WAY']"
343,227,414,"(1347218.750039801, 407267.5000208169)","['S 17TH ST', 'SIDNEY ST']"
343,344,111,"(1347218.750039801, 407267.5000208169)","['S 17TH ST', 'SIDNEY ST']"
343,1097,151,"(1347218.750039801, 407267.5000208169)","['S 17TH ST', 'SIDNEY ST']"
344,196,51,"(1347207.2500628084, 407156.9999137223)","['S 17TH ST', 'BINGHAM ST']"
344,343,111,"(1347207.2500628084, 407156.9999137223)","['S 17TH ST', 'BINGHAM ST']"
344,481,93,"(1347207.2500628084, 407156.9999137223)","['S 17TH ST', 'BINGHAM ST']"
345,252,467,"(1339979.5000826418, 408376.25042797625)","['GRANDVIEW AVE', 'MAPLE TER']"
345,253,359,"(1339979.5000826418, 408376.25042797625)","['GRANDVIEW AVE', 'MAPLE TER']"
345,346,639,"(1339979.5000826418, 408376.25042797625)","['GRANDVIEW AVE', 'MAPLE TER']"
346,345,639,"(1339473.2501108944, 408767.2499740571)","['GRANDVIEW AVE', 'KEARSARGE ST']"
346,387,490,"(1339473.2501108944, 408767.2499740571)","['GRANDVIEW AVE', 'KEARSARGE ST']"
346,396,112,"(1339473.2501108944, 408767.2499740571)","['GRANDVIEW AVE', 'KEARSARGE ST']"
347,348,170,"(1339411.7499058098, 408538.7501029819)","['KEARSARGE ST', 'HAVELOCK WAY']"
347,396,124,"(1339411.7499058098, 408538.7501029819)","['KEARSARGE ST', 'HAVELOCK WAY']"
347,397,437,"(1339411.7499058098, 408538.7501029819)","['KEARSARGE ST', 'HAVELOCK WAY']"
348,214,196,"(1339366.9999953061, 408374.50010339916)","['W SYCAMORE ST', 'KEARSARGE ST']"
348,253,495,"(1339366.9999953061, 408374.50010339916)","['W SYCAMORE ST', 'KEARSARGE ST']"
348,347,170,"(1339366.9999953061, 408374.50010339916)","['W SYCAMORE ST', 'KEARSARGE ST']"
348,358,436,"(1339366.9999953061, 408374.50010339916)","['W SYCAMORE ST', 'KEARSARGE ST']"
349,230,124,"(1350106.2498422265, 403047.49993065)","['CLOVER ST', 'COMANCHE WAY']"
349,753,93,"(1350106.2498422265, 403047.49993065)","['CLOVER ST', 'COMANCHE WAY']"
349,866,299,"(1350106.2498422265, 403047.49993065)","['CLOVER ST', 'COMANCHE WAY']"
350,267,244,"(1338648.7501194775, 409520.75043556094)","['MERRIMAC ST', 'GRANDVIEW AVE', 'P J MCARDLE RDWY']"
350,351,596,"(1338648.7501194775, 409520.75043556094)","['MERRIMAC ST', 'GRANDVIEW AVE', 'P J MCARDLE RDWY']"
350,352,347,"(1338648.7501194775, 409520.75043556094)","['MERRIMAC ST', 'GRANDVIEW AVE', 'P J MCARDLE RDWY']"
350,471,4542,"(1338648.7501194775, 409520.75043556094)","['MERRIMAC ST', 'GRANDVIEW AVE', 'P J MCARDLE RDWY']"
351,350,596,"(1338536.2500163913, 408934.74996714294)","['MERRIMAC ST', 'EBBS WAY']"
351,353,274,"(1338536.2500163913, 408934.74996714294)","['MERRIMAC ST', 'EBBS WAY']"
351,368,323,"(1338536.2500163913, 408934.74996714294)","['MERRIMAC ST', 'EBBS WAY']"
352,350,347,"(1338933.9998770505, 409340.5001398921)","['ULYSSES ST', 'GRANDVIEW AVE']"
352,353,490,"(1338933.9998770505, 409340.5001398921)","['ULYSSES ST', 'GRANDVIEW AVE']"
352,387,298,"(1338933.9998770505, 409340.5001398921)","['ULYSSES ST', 'GRANDVIEW AVE']"
353,351,274,"(1338803.0001390576, 408868.0004287213)","['EBBS WAY', 'ULYSSES ST']"
353,352,490,"(1338803.0001390576, 408868.0004287213)","['EBBS WAY', 'ULYSSES ST']"
353,393,235,"(1338803.0001390576, 408868.0004287213)","['EBBS WAY', 'ULYSSES ST']"
353,443,326,"(1338803.0001390576, 408868.0004287213)","['EBBS WAY', 'ULYSSES ST']"
354,249,98,"(1339223.9999532253, 407882.50010314584)","['WOODRUFF ST', 'KEARSARGE ST', 'GRACE ST']"
354,405,428,"(1339223.9999532253, 407882.50010314584)","['WOODRUFF ST', 'KEARSARGE ST', 'GRACE ST']"
354,418,711,"(1339223.9999532253, 407882.50010314584)","['WOODRUFF ST', 'KEARSARGE ST', 'GRACE ST']"
355,339,203,"(1347012.2501247227, 407168.74989022315)","['BINGHAM ST', 'S 16TH ST']"
355,473,236,"(1347012.2501247227, 407168.74989022315)","['BINGHAM ST', 'S 16TH ST']"
355,481,101,"(1347012.2501247227, 407168.74989022315)","['BINGHAM ST', 'S 16TH ST']"
355,817,243,"(1347012.2501247227, 407168.74989022315)","['BINGHAM ST', 'S 16TH ST']"
356,324,228,"(1347269.249938801, 407760.00002005696)","['MERRIMAN CT', 'S 17TH ST', 'MERRIMAN ST']"
356,357,168,"(1347269.249938801, 407760.00002005696)","['MERRIMAN CT', 'S 17TH ST', 'MERRIMAN ST']"
356,374,414,"(1347269.249938801, 407760.00002005696)","['MERRIMAN CT', 'S 17TH ST', 'MERRIMAN ST']"
356,399,203,"(1347269.249938801, 407760.00002005696)","['MERRIMAN CT', 'S 17TH ST', 'MERRIMAN ST']"
357,356,168,"(1347252.4999722987, 407592.00035606325)","['S 17TH ST', 'WHARTON ST']"
357,375,414,"(1347252.4999722987, 407592.00035606325)","['S 17TH ST', 'WHARTON ST']"
357,483,120,"(1347252.4999722987, 407592.00035606325)","['S 17TH ST', 'WHARTON ST']"
358,250,418,"(1338946.249852553, 408489.75020097196)","['W SYCAMORE ST', 'BERTHA ST']"
358,348,436,"(1338946.249852553, 408489.75020097196)","['W SYCAMORE ST', 'BERTHA ST']"
358,397,176,"(1338946.249852553, 408489.75020097196)","['W SYCAMORE ST', 'BERTHA ST']"
358,443,237,"(1338946.249852553, 408489.75020097196)","['W SYCAMORE ST', 'BERTHA ST']"
